chain,temperature,mean_energy,mean_energy_per_particle,energy_fluctuation,heat_capacity_over_k,heat_capacity_per_particle,acceptance_rate,unfavorable_accepted,energy_discrepancy,max_displacement,production_steps,accepted_moves,tracked_energy,recalculated_energy
6,0.189,273.63741333333331,1.0945496533333332,64.079937575821532,1793.9009987352406,7.1756039949409622,0.30174049666666669,581932,0,0.20480000000000007,300000000,90522149,281,281
6,0.187,274.79301333333331,1.0991720533333331,58.648389853173285,1677.153760564308,6.7086150422572315,0.30210009999999998,547606,0,0.20480000000000007,300000000,90630030,268,268
6,0.185,266.18483333333336,1.0647393333333335,27.975389972212724,817.39634688715046,3.2695853875486018,0.29254501333333333,524221,0,0.20480000000000007,300000000,87763504,270,270
6,0.183,261.83872666666667,1.0473549066666668,24.169324245289317,721.70934471884254,2.8868373788753701,0.29209089333333332,491323,0,0.20480000000000007,300000000,87627268,256,256
6,0.18099999999999999,260.37735666666669,1.0415094266666667,17.060145279450808,520.74555964258752,2.08298223857035,0.29096082000000001,463097,0,0.20480000000000007,300000000,87288246,261,261
6,0.17899999999999999,259.37918000000002,1.0375167200000002,12.458395860929159,388.82668646200676,1.555306745848027,0.29016016,433625,0,0.20480000000000007,300000000,87048048,258,258
6,0.17699999999999999,258.48182333333335,1.0339272933333334,10.75325627544953,343.23649894505195,1.3729459957802077,0.28876360333333334,408884,0,0.20480000000000007,300000000,86629081,257,257
6,0.17499999999999999,257.85386666666665,1.0314154666666666,10.305891715557664,336.51891316106662,1.3460756526442665,0.28757383666666669,384769,0,0.20480000000000007,300000000,86272151,256,256
6,0.16500000000000001,254.95874666666666,1.0198349866666667,6.2782714958229917,230.60685016797029,0.92242740067188123,0.28255350000000001,136586,0,0.20480000000000007,150000000,42383025,258,258
6,0.155,253.29700666666668,1.0131880266666666,4.6789403732836945,194.7529811980726,0.77901192479229042,0.27920133333333336,92688,0,0.20480000000000007,150000000,41880200,255,255
6,0.14999999999999999,252.42615333333333,1.0097046133333334,3.7078666698216693,164.79407421429642,0.65917629685718571,0.27749432000000002,74829,0,0.20480000000000007,150000000,41624148,253,253
7,0.25,351.94412,1.4077764799999999,38.319317425601184,613.10907880961895,2.4524363152384758,0.2703412,303059,0,0.32000000000000006,50000000,13517060,356,356
7,0.23999999999999999,345.23597999999998,1.38094392,38.148573439611937,662.30162221548505,2.6492064888619402,0.25817614,256028,0,0.32000000000000006,50000000,12908807,346,346
7,0.23000000000000001,338.79097999999999,1.3551639199999999,37.801490639612894,714.58394403805084,2.8583357761522032,0.31407466000000001,222751,0,0.25600000000000006,50000000,15703733,344,344
7,0.22,330.6798,1.3227192000000001,35.342538626675378,730.2177402205657,2.9208709608822629,0.30100200666666665,550973,0,0.25600000000000006,150000000,45150301,335,335
7,0.20999999999999999,322.64187333333331,1.2905674933333333,36.089271957302117,818.35083803406178,3.2734033521362473,0.28611367999999998,444441,0,0.25600000000000006,150000000,42917052,326,326
7,0.20499999999999999,317.81437333333332,1.2712574933333334,42.735196073961561,1016.8993711829047,4.0675974847316185,0.27888910666666666,399096,0,0.25600000000000006,150000000,41833366,326,326
7,0.20300000000000001,316.12288000000001,1.26449152,37.371593838921399,906.87941563545337,3.6275176625418135,0.27642082000000001,380569,0,0.25600000000000006,150000000,41463123,313,313
7,0.20100000000000001,314.65616666666665,1.2586246666666665,36.662251972229569,907.45902260413266,3.6298360904165308,0.27324243999999998,361249,0,0.25600000000000006,150000000,40986366,313,313
7,0.19900000000000001,308.72118,1.2348847199999999,70.21037940759561,1772.9446076512108,7.091778430604843,0.26839502333333332,696785,0,0.25600000000000006,300000000,80518507,315,315
7,0.19700000000000001,309.31805666666668,1.2372722266666667,43.84435662344913,1129.7471365778331,4.5189885463113324,0.26745295333333335,660349,0,0.25600000000000006,300000000,80235886,309,309
7,0.19500000000000001,305.76248333333331,1.2230499333333333,62.443055833064136,1642.1579443277878,6.5686317773111513,0.26265157666666666,629869,0,0.25600000000000006,300000000,78795473,301,301
7,0.193,291.10442999999998,1.1644177199999999,106.5939043751132,2861.6581485439392,11.446632594175757,0.32043786333333335,629787,0,0.20480000000000007,300000000,96131359,299,299
7,0.191,287.30496333333332,1.1492198533333333,199.89169403199048,5479.3370256295193,21.917348102518076,0.31764600333333332,604641,0,0.20480000000000007,300000000,95293801,293,293
7,0.189,276.19688666666667,1.1047875466666668,87.34971564047737,2445.3323154580603,9.7813292618322407,0.30455912333333335,580235,0,0.20480000000000007,300000000,91367737,280,280
7,0.187,272.08620333333334,1.0883448133333333,66.308425651994185,1896.2059438929962,7.5848237755719845,0.29912190999999999,552160,0,0.20480000000000007,300000000,89736573,287,287
7,0.185,267.75546666666668,1.0710218666666667,33.556983448885148,980.48162012812713,3.9219264805125085,0.29432843333333331,524900,0,0.20480000000000007,300000000,88298530,272,272
7,0.183,264.43553666666668,1.0577421466666668,22.60183781197702,674.90333578121238,2.6996133431248497,0.28877913333333333,496881,0,0.20480000000000007,300000000,86633740,263,263
7,0.18099999999999999,264.16225333333335,1.0566490133333335,20.723860522470204,632.57716560758843,2.5303086624303539,0.28867222999999997,467643,0,0.20480000000000007,300000000,86601669,262,262
7,0.17899999999999999,262.83164666666664,1.0513265866666666,22.809150488494197,711.87386437671103,2.8474954575068443,0.28649539000000002,440101,0,0.20480000000000007,300000000,85948617,264,264
7,0.17699999999999999,261.55207666666666,1.0462083066666668,16.981374687456992,542.03372873238834,2.1681349149295532,0.28345381666666669,414992,0,0.20480000000000007,300000000,85036145,263,263
7,0.17499999999999999,259.66372333333334,1.0386548933333333,15.173181336780544,495.45081916018108,1.9818032766407243,0.28145572666666668,388572,0,0.20480000000000007,300000000,84436718,263,263
7,0.16500000000000001,257.06409333333335,1.0282563733333334,10.279385377943981,377.57154739922794,1.5102861895969117,0.27667020666666664,138993,0,0.20480000000000007,150000000,41500531,255,255
7,0.155,253.15061333333333,1.0126024533333333,4.4834356238279724,186.61542659013412,0.74646170636053644,0.26949600666666668,93420,0,0.20480000000000007,150000000,40424401,256,256
7,0.14999999999999999,252.48253333333332,1.0099301333333333,3.5077082488933229,155.89814439525881,0.62359257758103526,0.26871297333333333,75713,0,0.20480000000000007,150000000,40306946,251,251
8,0.25,351.76497999999998,1.40705992,41.382825599619537,662.12520959391259,2.6485008383756505,0.26983763999999999,302146,0,0.32000000000000006,50000000,13491882,370,370
8,0.23999999999999999,344.97575999999998,1.3799030399999999,37.753972422404331,655.45091011118632,2.6218036404447451,0.32628797999999998,264879,0,0.25600000000000006,50000000,16314399,345,345
8,0.23000000000000001,338.62858,1.35451432,37.400107183595537,706.99635507742028,2.8279854203096813,0.31405875999999999,222586,0,0.25600000000000006,50000000,15702938,342,342
8,0.22,331.50782666666669,1.3260313066666667,36.250072076611104,748.96843133494019,2.9958737253397607,0.30114142666666666,549430,0,0.25600000000000006,150000000,45171214,332,332
8,0.20999999999999999,323.13672000000003,1.2925468800000002,37.236107641583658,844.35618234883589,3.3774247293953437,0.28695232666666665,445753,0,0.25600000000000006,150000000,43042849,329,329
8,0.20499999999999999,317.59014000000002,1.2703605600000001,47.894648113724543,1139.6703893807151,4.5586815575228599,0.27919227333333335,400228,0,0.25600000000000006,150000000,41878841,311,311
8,0.20300000000000001,316.44198666666665,1.2657679466666667,41.622847786507918,1010.042655403138,4.0401706216125524,0.27683446666666667,380018,0,0.25600000000000006,150000000,41525170,322,322
8,0.20100000000000001,315.11385999999999,1.2604554399999999,37.693589233735111,932.98654077213689,3.7319461630885478,0.27432546000000002,363024,0,0.25600000000000006,150000000,41148819,303,303
8,0.19900000000000001,310.38294666666667,1.2415317866666666,58.218238517147256,1470.1204140589189,5.8804816562356752,0.26911036666666666,695325,0,0.25600000000000006,300000000,80733110,306,306
8,0.19700000000000001,309.51581666666669,1.2380632666666669,48.625629833040875,1252.9472502007491,5.0117890008029962,0.26649631666666668,658787,0,0.25600000000000006,300000000,79948895,308,308
8,0.19500000000000001,303.00035333333335,1.2120014133333334,100.81456654181238,2651.2706519871763,10.605082607948706,0.26048663,630718,0,0.25600000000000006,300000000,78145989,306,306
8,0.193,297.56049000000002,1.19024196,174.25586095989274,4678.1352777226966,18.712541110890786,0.25476827333333335,602930,0,0.25600000000000006,300000000,76430482,312,312
8,0.191,294.65005666666667,1.1786002266666666,135.4270296634495,3712.2619901715825,14.849047960686329,0.32159771666666664,593506,0,0.20480000000000007,300000000,96479315,288,288
8,0.189,282.29532666666665,1.1291813066666667,271.06440882662719,7588.3768323010881,30.353507329204351,0.31073909,568641,0,0.20480000000000007,300000000,93221727,315,315
8,0.187,293.44811666666669,1.1737924666666668,105.7282347863802,3023.4846517309675,12.093938606923869,0.31918766333333332,533505,0,0.20480000000000007,300000000,95756299,278,278
8,0.185,267.03652333333332,1.0681460933333333,27.887522712786449,814.82900548682107,3.2593160219472841,0.29347781333333334,522810,0,0.20480000000000007,300000000,88043344,270,270
8,0.183,266.41310333333331,1.0656524133333332,32.422228969327989,968.14562899244504,3.8725825159697802,0.28993380333333335,495246,0,0.20480000000000007,300000000,86980141,271,271
8,0.18099999999999999,264.75635333333332,1.0590254133333332,27.21860296849627,830.82332555466166,3.3232933022186466,0.28931632333333335,468075,0,0.20480000000000007,300000000,86794897,262,262
8,0.17899999999999999,263.22370000000001,1.0528948,19.290911643329309,602.06958719544673,2.4082783487817867,0.28722193000000001,441417,0,0.20480000000000007,300000000,86166579,269,269
8,0.17699999999999999,261.58140666666668,1.0463256266666667,17.0428196212888,543.99500849975425,2.175980033999017,0.28487072000000002,414820,0,0.20480000000000007,300000000,85461216,256,256
8,0.17499999999999999,261.49792333333335,1.0459916933333333,17.007669020778849,555.35245782135019,2.2214098312854009,0.28405487666666668,389036,0,0.20480000000000007,300000000,85216463,252,252
8,0.16500000000000001,255.79331999999999,1.02317328,7.9403233776029083,291.65558779074041,1.1666223511629616,0.27407518666666669,138943,0,0.20480000000000007,150000000,41111278,255,255
8,0.155,253.20190666666667,1.0128076266666668,4.6860736979506328,195.04989377526047,0.78019957510104188,0.26957322666666667,94102,0,0.20480000000000007,150000000,40435984,249,249
8,0.14999999999999999,252.54942666666668,1.0101977066666668,4.0225170046178391,178.77853353857063,0.71511413415428249,0.34433789999999997,77232,0,0.16384000000000007,150000000,51650685,257,257
9,0.25,351.95062000000001,1.40780248,38.853861615600181,621.66178584960289,2.4866471433984114,0.27047926,303219,0,0.32000000000000006,50000000,13523963,359,359
9,0.23999999999999999,344.45017999999999,1.37780072,36.828957967605675,639.39163138204299,2.5575665255281721,0.2573452,255127,0,0.32000000000000006,50000000,12867260,335,335
9,0.23000000000000001,338.27242000000001,1.3530896800000001,36.711367343596066,693.97669836665534,2.7759067934666213,0.31364414000000002,222584,0,0.25600000000000006,50000000,15682207,337,337
9,0.22,330.79093333333333,1.3231637333333333,38.498691128901555,795.42750266325527,3.1817100106530209,0.30067695333333333,551491,0,0.25600000000000006,150000000,45101543,337,337
9,0.20999999999999999,322.77872666666667,1.2911149066666667,38.58261811194825,874.88929959066343,3.4995571983626537,0.28660138000000002,445779,0,0.25600000000000006,150000000,42990207,324,324
9,0.20499999999999999,317.88883333333331,1.2715553333333331,36.992915305570932,880.25973362453158,3.5210389344981263,0.27868759333333332,399350,0,0.25600000000000006,150000000,41803139,322,322
9,0.20300000000000001,316.63391999999999,1.2665356800000001,40.655558766942704,986.56989412367932,3.9462795764947174,0.27674466666666669,380515,0,0.25600000000000006,150000000,41511700,310,310
9,0.20100000000000001,314.67286000000001,1.25869144,38.192306087061297,945.33071179082924,3.7813228471633171,0.27336678666666664,363289,0,0.25600000000000006,150000000,41005018,326,326
9,0.19900000000000001,312.17219,1.2486887600000001,44.039793937234208,1112.0879254875938,4.4483517019503749,0.27001842999999998,691688,0,0.25600000000000006,300000000,81005529,327,327
9,0.19700000000000001,309.28793333333334,1.2371517333333333,55.718554395556566,1435.7121903567875,5.7428487614271502,0.26698715000000001,658858,0,0.25600000000000006,300000000,80096145,300,300
9,0.19500000000000001,299.79784999999998,1.1991913999999999,169.95273204418481,4469.4998565203105,17.877999426081242,0.32911661666666664,651484,0,0.20480000000000007,300000000,98734985,297,297
9,0.193,297.85890666666666,1.1914356266666666,197.97173933796876,5314.82024585811,21.25928098343244,0.32562492333333332,619490,0,0.20480000000000007,300000000,97687477,308,308
9,0.191,298.22955000000002,1.1929182,121.63921013083018,3334.3167712187214,13.337267084874886,0.32390303333333331,586097,0,0.20480000000000007,300000000,97170910,279,279
9,0.189,278.45278999999999,1.11381116,84.479411215914297,2364.9788980127737,9.4599155920510949,0.30649992333333331,578208,0,0.20480000000000007,300000000,91949977,274,274
9,0.187,270.06099999999998,1.080244,36.447085666673956,1042.2684568238712,4.1690738272954846,0.29820804000000001,553810,0,0.20480000000000007,300000000,89462412,260,260
9,0.185,265.78085333333331,1.0631234133333332,28.176861405168893,823.28302133437239,3.2931320853374895,0.29205279000000001,525891,0,0.20480000000000007,300000000,87615837,273,273
9,0.183,265.40435333333335,1.0616174133333334,23.270225048487191,694.86174709567899,2.7794469883827158,0.29117389666666665,497025,0,0.20480000000000007,300000000,87352169,264,264
9,0.18099999999999999,264.57373000000001,1.05829492,27.771910553754424,847.71254094058258,3.3908501637623303,0.28877707333333336,468224,0,0.20480000000000007,300000000,86633122,263,263
9,0.17899999999999999,262.71647999999999,1.0508659199999999,18.717003076264518,584.15789383179424,2.3366315753271771,0.28579272666666666,440927,0,0.20480000000000007,300000000,85737818,266,266
9,0.17699999999999999,262.78363666666667,1.0511345466666666,21.582430241323891,688.89623803261816,2.7555849521304725,0.28339028999999999,415201,0,0.20480000000000007,300000000,85017087,264,264
9,0.17499999999999999,259.94726000000003,1.0397890400000001,19.144325159053551,625.12082152011601,2.5004832860804642,0.28551122666666667,386574,0,0.20480000000000007,300000000,85653368,253,253
9,0.16500000000000001,254.62522666666666,1.0185009066666666,5.8651982819574187,215.43428032901443,0.86173712131605773,0.28081200000000001,136803,0,0.20480000000000007,150000000,42121800,250,250
9,0.155,252.88025999999999,1.0115210399999999,3.5147089990641689,146.29381889965322,0.58517527559861282,0.27797549333333332,92515,0,0.20480000000000007,150000000,41696324,252,252
9,0.14999999999999999,252.37960666666666,1.0095184266666666,3.3185587786283577,147.49150127237147,0.58996600508948582,0.27676272666666668,74598,0,0.20480000000000007,150000000,41514409,253,253
